Invoice_ID,City,Course_Type,Price,Discount,Final_Total,Enrollment_Date,Rating,Course_Details
INV-13537,Riyadh,Recorded Subscription,206,41,165,2023-11-13,4.1,Data Analysis | Beginner
INV-13538,Jeddah,Live Bootcamp,1931,0,1931,"2023, March 15",5.0,Flutter Development | Beginner
INV-13539,Jeddah,Recorded Subscription,388,0,388,"2023, March 15",4.0,UI/UX Design | Intermediate
INV-13540,Khobar,Recorded Subscription,328,65,263,"2023, March 15",4.7,React & Next.js | Beginner
INV-13541,Khobar,Recorded Subscription,217,43,174,"2023, March 15",4.3,Python Basics | Beginner
INV-13542,Tabuk,Recorded Subscription,542,0,542,2023-07-30,4.1,Python Basics | Advanced
INV-13543,Medina,Recorded Subscription,334,66,268,25-10-2023,4.1,Laravel & PHP | Beginner
INV-13544,Khobar,Recorded Subscription,478,0,478,01-06-2023,4.8,React & Next.js | Intermediate
INV-13545,Dammam,Recorded Subscription,218,43,175,26-11-2023,4.2,Data Analysis | Beginner
INV-13546,Medina,Recorded Subscription,238,47,191,"2023, March 15",4.1,Python Basics | Beginner
INV-13547,Medina,Recorded Subscription,275,55,220,2023-10-11,4.1,Laravel & PHP | Beginner
INV-13548,Medina,Recorded Subscription,304,152,152,"2023, March 15",4.1,Python Basics | Beginner
INV-13549,Medina,Recorded Subscription,229,45,184,"2023, March 15",4.2,Python Basics | Beginner
INV-13550,Riyadh,Recorded Subscription,293,58,235,2023-05-01,4.0,UI/UX Design | Beginner
INV-13551,Jeddah,Recorded Subscription,348,69,279,13-02-2024,4.0,Data Analysis | Beginner
INV-13552,Jeddah,Recorded Subscription,477,0,477,18-03-2024,3.9,UI/UX Design | Intermediate
INV-13553,Jeddah,Live Bootcamp,1624,0,1624,01-01-2023,4.7,Laravel & PHP | Beginner
INV-13554,Mecca,Recorded Subscription,505,252,253,26-09-2023,4.7,UI/UX Design | Advanced
INV-13555,Medina,Recorded Subscription,302,0,302,2023-01-18,4.2,Laravel & PHP | Beginner
INV-13556,Riyadh,Recorded Subscription,317,0,317,"2023, March 15",3.8,UI/UX Design | Beginner
INV-13557,Mecca,Recorded Subscription,312,62,250,2023-08-19,4.3,Flutter Development | Beginner
INV-13558,Khobar,Recorded Subscription,220,0,220,05-09-2023,3.9,Laravel & PHP | Beginner
INV-13559,Dammam,Live Bootcamp,2062,0,2062,"2023, March 15",5.0,UI/UX Design | Intermediate
INV-13560,Mecca,Recorded Subscription,215,0,215,2023-08-31,4.0,Data Analysis | Beginner
INV-13561,Tabuk,Recorded Subscription,502,100,402,"2023, March 15",,Laravel & PHP | Advanced
INV-13562,Medina,Recorded Subscription,279,55,224,2023-04-05,4.5,Data Analysis | Beginner
INV-13563,Jeddah,Live Bootcamp,2904,0,2904,"2023, March 15",4.5,Laravel & PHP | Advanced
INV-13564,Mecca,Recorded Subscription,239,119,120,06-01-2023,3.8,Laravel & PHP | Beginner
INV-13565,Mecca,Recorded Subscription,263,0,263,"2023, March 15",4.1,Flutter Development | Beginner
INV-13566,Khobar,Recorded Subscription,417,208,209,2023-06-07,4.4,Laravel & PHP | Intermediate
INV-13567,Dammam,Live Bootcamp,2067,0,2067,08-01-2023,4.6,UI/UX Design | Intermediate
INV-13568,Riyadh,Recorded Subscription,381,76,305,11-04-2023,4.5,Data Analysis | Intermediate
INV-13569,Dammam,Recorded Subscription,304,0,304,01-07-2023,4.6,Laravel & PHP | Beginner
INV-13570,Medina,Recorded Subscription,321,0,321,"2023, March 15",4.5,Flutter Development | Beginner
INV-13571,Riyadh,Live Bootcamp,1689,0,1689,2024-03-06,4.7,Python Basics | Beginner
INV-13572,Tabuk,Recorded Subscription,219,0,219,"2023, March 15",3.8,Data Analysis | Beginner
INV-13573,Tabuk,Recorded Subscription,496,248,248,2023-02-11,4.6,Data Analysis | Intermediate
INV-13574,Dammam,Recorded Subscription,584,0,584,28-06-2023,3.9,Python Basics | Advanced
INV-13575,Dammam,Live Bootcamp,1588,0,1588,28-01-2023,4.8,Flutter Development | Beginner
INV-13576,Riyadh,Recorded Subscription,506,0,506,"2023, March 15",4.8,Laravel & PHP | Advanced
INV-13577,Mecca,Recorded Subscription,487,0,487,2023-06-19,4.4,Flutter Development | Intermediate
INV-13578,Medina,Live Bootcamp,1977,0,1977,"2023, March 15",4.5,React & Next.js | Beginner
INV-13579,Tabuk,Recorded Subscription,598,0,598,2023-12-09,,Flutter Development | Advanced
INV-13580,Khobar,Recorded Subscription,253,50,203,2024-02-26,4.3,Python Basics | Beginner
INV-13581,Mecca,Recorded Subscription,292,0,292,"2023, March 15",4.4,UI/UX Design | Beginner
INV-13582,Riyadh,Live Bootcamp,1532,0,1532,07-10-2023,4.5,Data Analysis | Beginner
INV-13583,Dammam,Live Bootcamp,1978,0,1978,2024-03-22,4.9,Laravel & PHP | Beginner
INV-13584,Dammam,Live Bootcamp,2105,0,2105,2023-08-07,4.8,Python Basics | Intermediate
INV-13585,Tabuk,Recorded Subscription,377,188,189,2023-03-24,4.3,Flutter Development | Intermediate
INV-13586,Tabuk,Recorded Subscription,245,49,196,2024-03-03,4.0,React & Next.js | Beginner
INV-13587,Jeddah,Recorded Subscription,428,0,428,2023-10-28,3.8,React & Next.js | Intermediate
INV-13588,Dammam,Recorded Subscription,295,147,148,2023-12-13,3.9,React & Next.js | Beginner
INV-13589,Jeddah,Recorded Subscription,279,0,279,26-02-2024,4.6,Data Analysis | Beginner
INV-13590,Riyadh,Live Bootcamp,1631,163,1468,13-03-2024,4.9,React & Next.js | Beginner
INV-13591,Jeddah,Recorded Subscription,259,0,259,"2023, March 15",4.3,Python Basics | Beginner
INV-13592,Riyadh,Recorded Subscription,324,0,324,2023-05-24,4.4,Flutter Development | Beginner
INV-13593,Mecca,Recorded Subscription,253,126,127,2023-11-13,4.4,Data Analysis | Beginner
INV-13594,Khobar,Recorded Subscription,603,120,483,11-02-2024,3.9,UI/UX Design | Advanced
INV-13595,Jeddah,Live Bootcamp,1846,0,1846,2023-06-13,4.6,React & Next.js | Beginner
INV-13596,Medina,Recorded Subscription,339,67,272,2023-02-23,4.2,React & Next.js | Beginner
INV-13597,Tabuk,Recorded Subscription,533,0,533,2023-10-27,4.4,React & Next.js | Advanced
INV-13598,Riyadh,Recorded Subscription,313,156,157,2024-02-13,4.3,Python Basics | Beginner
INV-13599,Khobar,Recorded Subscription,266,0,266,2023-08-06,4.4,UI/UX Design | Beginner
INV-13600,Mecca,Recorded Subscription,629,0,629,"2023, March 15",3.9,Python Basics | Advanced
INV-13601,Khobar,Recorded Subscription,212,0,212,2023-07-17,4.5,React & Next.js | Beginner
INV-13602,Khobar,Live Bootcamp,2425,0,2425,"2023, March 15",4.9,Laravel & PHP | Intermediate
INV-13603,Riyadh,Recorded Subscription,500,0,500,"2023, March 15",4.0,UI/UX Design | Advanced
INV-13604,Tabuk,Recorded Subscription,272,54,218,16-01-2024,4.0,Flutter Development | Beginner
INV-13605,Riyadh,Recorded Subscription,632,126,506,21-11-2023,4.2,React & Next.js | Advanced
INV-13606,Tabuk,Recorded Subscription,452,0,452,2023-06-27,4.6,UI/UX Design | Intermediate
INV-13607,Jeddah,Live Bootcamp,1502,0,1502,03-01-2023,4.9,React & Next.js | Beginner
INV-13608,Mecca,Recorded Subscription,272,0,272,2023-11-16,4.1,UI/UX Design | Beginner
INV-13609,Mecca,Recorded Subscription,315,63,252,"2023, March 15",4.4,React & Next.js | Beginner
INV-13610,Khobar,Recorded Subscription,646,0,646,2023-06-06,4.2,UI/UX Design | Advanced
INV-13611,Khobar,Recorded Subscription,350,0,350,"2023, March 15",4.3,Data Analysis | Intermediate
INV-13612,Mecca,Recorded Subscription,468,234,234,2023-08-15,4.0,Data Analysis | Intermediate
INV-13613,Khobar,Recorded Subscription,300,150,150,2023-02-18,4.0,Data Analysis | Beginner
INV-13614,Jeddah,Live Bootcamp,2679,0,2679,"2023, March 15",4.6,Python Basics | Advanced
INV-13615,Medina,Recorded Subscription,501,100,401,07-02-2024,4.6,Laravel & PHP | Advanced
INV-13616,Jeddah,Recorded Subscription,227,0,227,2023-03-08,4.5,Flutter Development | Beginner
INV-13617,Riyadh,Live Bootcamp,2535,0,2535,20-09-2023,4.9,Python Basics | Advanced
INV-13618,Riyadh,Recorded Subscription,306,153,153,01-06-2023,3.8,UI/UX Design | Beginner
INV-13619,Dammam,Live Bootcamp,2297,0,2297,2024-01-12,4.8,UI/UX Design | Intermediate
INV-13620,Medina,Recorded Subscription,258,51,207,2023-01-19,4.7,Python Basics | Beginner
INV-13621,Tabuk,Recorded Subscription,535,107,428,2023-10-02,4.3,React & Next.js | Advanced
INV-13622,Jeddah,Recorded Subscription,511,0,511,2023-04-24,4.2,Laravel & PHP | Advanced
INV-13623,Dammam,Recorded Subscription,370,0,370,"2023, March 15",3.9,Python Basics | Intermediate
INV-13624,Medina,Recorded Subscription,278,55,223,"2023, March 15",4.2,Laravel & PHP | Beginner
INV-13625,Medina,Recorded Subscription,569,284,285,2023-01-14,4.7,Python Basics | Advanced
INV-13626,Mecca,Recorded Subscription,313,0,313,22-05-2023,3.8,Laravel & PHP | Beginner
INV-13627,Riyadh,Live Bootcamp,2899,0,2899,23-03-2024,4.5,Data Analysis | Advanced
INV-13628,Mecca,Recorded Subscription,587,293,294,2023-06-02,4.1,Python Basics | Advanced
INV-13629,Riyadh,Live Bootcamp,2470,0,2470,28-10-2023,4.6,React & Next.js | Intermediate
INV-13630,Dammam,Live Bootcamp,2102,0,2102,"2023, March 15",4.9,Laravel & PHP | Intermediate
INV-13631,Jeddah,Recorded Subscription,471,235,236,"2023, March 15",4.3,React & Next.js | Intermediate
INV-13632,Jeddah,Live Bootcamp,2608,0,2608,2023-08-05,4.9,Laravel & PHP | Advanced
INV-13633,Dammam,Recorded Subscription,219,109,110,26-09-2023,4.0,Python Basics | Beginner
INV-13634,Medina,Recorded Subscription,548,0,548,2023-02-09,4.1,Data Analysis | Advanced
INV-13635,Dammam,Live Bootcamp,1698,0,1698,2023-11-06,4.9,Flutter Development | Beginner
INV-13636,Tabuk,Recorded Subscription,410,0,410,29-04-2023,3.8,React & Next.js | Intermediate
INV-13637,Dammam,Recorded Subscription,398,79,319,20-02-2024,3.9,Laravel & PHP | Intermediate
INV-13638,Jeddah,Live Bootcamp,2064,0,2064,2023-04-23,4.8,Laravel & PHP | Intermediate
INV-13639,Dammam,Live Bootcamp,2318,0,2318,2023-07-18,4.7,Flutter Development | Intermediate
INV-13640,Jeddah,Recorded Subscription,601,0,601,"2023, March 15",4.5,Flutter Development | Advanced
INV-13641,Riyadh,Live Bootcamp,1900,0,1900,"2023, March 15",4.9,Flutter Development | Beginner
INV-13642,Jeddah,Live Bootcamp,1541,0,1541,2023-09-07,4.9,React & Next.js | Beginner
INV-13643,Jeddah,Live Bootcamp,1904,0,1904,2023-11-30,5.0,React & Next.js | Beginner
INV-13644,Tabuk,Recorded Subscription,282,0,282,2023-03-12,4.7,Flutter Development | Beginner
INV-13645,Jeddah,Recorded Subscription,296,59,237,26-07-2023,4.4,Flutter Development | Beginner
INV-13646,Medina,Recorded Subscription,287,0,287,2023-11-25,4.4,Data Analysis | Beginner
INV-13647,Tabuk,Recorded Subscription,260,52,208,07-08-2023,4.4,Python Basics | Beginner
INV-13648,Khobar,Recorded Subscription,345,172,173,29-12-2023,4.3,UI/UX Design | Beginner
INV-13649,Khobar,Recorded Subscription,579,289,290,06-06-2023,4.7,React & Next.js | Advanced
INV-13650,Khobar,Recorded Subscription,517,0,517,2023-02-27,4.2,Data Analysis | Advanced
INV-13651,Riyadh,Recorded Subscription,553,276,277,"2023, March 15",4.6,UI/UX Design | Advanced
INV-13652,Khobar,Recorded Subscription,209,0,209,2023-06-09,4.8,React & Next.js | Beginner
INV-13653,Medina,Recorded Subscription,591,118,473,"2023, March 15",4.5,Data Analysis | Advanced
INV-13654,Medina,Recorded Subscription,506,0,506,2023-01-04,4.7,Laravel & PHP | Advanced
INV-13655,Tabuk,Recorded Subscription,200,40,160,2023-09-03,,Python Basics | Beginner
INV-13656,Tabuk,Recorded Subscription,210,42,168,24-02-2024,4.0,Flutter Development | Beginner
INV-13657,Khobar,Recorded Subscription,548,274,274,2023-05-27,4.8,Data Analysis | Advanced
INV-13658,Tabuk,Recorded Subscription,404,0,404,18-08-2023,4.1,React & Next.js | Intermediate
INV-13659,Medina,Recorded Subscription,329,65,264,18-11-2023,4.1,Data Analysis | Beginner
INV-13660,Khobar,Recorded Subscription,202,40,162,2023-10-31,4.2,Python Basics | Beginner
INV-13661,Tabuk,Recorded Subscription,650,325,325,"2023, March 15",4.4,Python Basics | Advanced
INV-13662,Medina,Recorded Subscription,250,0,250,"2023, March 15",4.4,React & Next.js | Beginner
INV-13663,Medina,Recorded Subscription,430,86,344,27-10-2023,4.8,React & Next.js | Intermediate
INV-13664,Riyadh,Recorded Subscription,284,0,284,2023-05-18,4.0,Python Basics | Beginner
INV-13665,Tabuk,Recorded Subscription,257,0,257,04-08-2023,3.9,Flutter Development | Beginner
INV-13666,Dammam,Live Bootcamp,1814,0,1814,"2023, March 15",4.6,Flutter Development | Beginner
INV-13667,Dammam,Recorded Subscription,351,175,176,2023-07-09,4.1,Laravel & PHP | Intermediate
INV-13668,Tabuk,Recorded Subscription,460,230,230,"2023, March 15",4.3,Python Basics | Intermediate
INV-13669,Medina,Recorded Subscription,212,42,170,09-04-2023,4.1,UI/UX Design | Beginner
INV-13670,Riyadh,Recorded Subscription,237,118,119,2023-04-17,4.6,Data Analysis | Beginner
INV-13671,Medina,Recorded Subscription,279,0,279,2023-09-02,4.8,Data Analysis | Beginner
INV-13672,Riyadh,Recorded Subscription,505,252,253,2023-05-08,4.0,Python Basics | Advanced
INV-13673,Medina,Recorded Subscription,446,0,446,"2023, March 15",4.0,UI/UX Design | Intermediate
INV-13674,Khobar,Recorded Subscription,321,0,321,2024-02-09,4.1,Flutter Development | Beginner
INV-13675,Tabuk,Recorded Subscription,469,93,376,"2023, March 15",4.2,Laravel & PHP | Intermediate
INV-13676,Riyadh,Live Bootcamp,2464,0,2464,18-04-2023,4.7,Laravel & PHP | Intermediate
INV-13677,Riyadh,Recorded Subscription,247,0,247,"2023, March 15",4.4,React & Next.js | Beginner
INV-13678,Mecca,Recorded Subscription,558,0,558,01-11-2023,4.6,Python Basics | Advanced
INV-13679,Khobar,Recorded Subscription,567,0,567,08-12-2023,4.4,Flutter Development | Advanced
INV-13680,Tabuk,Recorded Subscription,266,53,213,"2023, March 15",4.1,Laravel & PHP | Beginner
INV-13681,Dammam,Recorded Subscription,444,222,222,2023-01-21,4.7,React & Next.js | Intermediate
INV-13682,Mecca,Recorded Subscription,467,233,234,2023-09-16,4.1,Flutter Development | Intermediate
INV-13683,Riyadh,Recorded Subscription,299,59,240,21-02-2023,4.4,UI/UX Design | Beginner
INV-13684,Jeddah,Recorded Subscription,219,0,219,2023-02-13,3.8,Laravel & PHP | Beginner
INV-13685,Riyadh,Recorded Subscription,650,130,520,2023-09-14,4.2,UI/UX Design | Advanced
INV-13686,Mecca,Recorded Subscription,354,0,354,"2023, March 15",4.5,Laravel & PHP | Intermediate
INV-13687,Medina,Recorded Subscription,240,48,192,14-06-2023,4.2,Flutter Development | Beginner
INV-13688,Medina,Recorded Subscription,560,112,448,05-11-2023,4.6,React & Next.js | Advanced
INV-13689,Mecca,Live Bootcamp,2028,202,1826,"2023, March 15",4.8,React & Next.js | Intermediate
INV-13690,Medina,Recorded Subscription,496,0,496,2023-11-11,4.4,Flutter Development | Intermediate
INV-13691,Mecca,Recorded Subscription,210,0,210,"2023, March 15",3.9,Data Analysis | Beginner
INV-13692,Dammam,Recorded Subscription,204,40,164,11-09-2023,4.1,UI/UX Design | Beginner
INV-13693,Dammam,Recorded Subscription,268,0,268,2024-03-12,4.3,Flutter Development | Beginner
INV-13694,Riyadh,Recorded Subscription,290,0,290,2023-09-27,4.6,UI/UX Design | Beginner
INV-13695,Khobar,Recorded Subscription,388,77,311,09-11-2023,4.0,Flutter Development | Intermediate
INV-13696,Medina,Recorded Subscription,243,48,195,25-01-2024,4.5,Data Analysis | Beginner
INV-13697,Jeddah,Recorded Subscription,313,62,251,"2023, March 15",4.0,Laravel & PHP | Beginner
INV-13698,Jeddah,Live Bootcamp,1863,0,1863,"2023, March 15",4.7,Data Analysis | Beginner
INV-13699,Khobar,Live Bootcamp,2439,0,2439,"2023, March 15",4.6,Python Basics | Intermediate
INV-13700,Khobar,Recorded Subscription,565,113,452,23-06-2023,4.7,React & Next.js | Advanced
INV-13701,Tabuk,Recorded Subscription,247,49,198,2023-11-08,3.8,Python Basics | Beginner
INV-13702,Riyadh,Recorded Subscription,288,0,288,14-07-2023,4.5,Laravel & PHP | Beginner
INV-13703,Jeddah,Recorded Subscription,232,46,186,19-04-2023,4.7,UI/UX Design | Beginner
INV-13704,Khobar,Recorded Subscription,450,225,225,"2023, March 15",3.8,Python Basics | Intermediate
INV-13705,Jeddah,Recorded Subscription,332,166,166,"2023, March 15",4.6,Laravel & PHP | Beginner
INV-13706,Dammam,Recorded Subscription,270,135,135,"2023, March 15",4.8,Flutter Development | Beginner
INV-13707,Dammam,Recorded Subscription,362,72,290,2023-10-18,4.5,Flutter Development | Intermediate
INV-13708,Jeddah,Recorded Subscription,407,0,407,"2023, March 15",4.7,Flutter Development | Intermediate
INV-13709,Mecca,Recorded Subscription,354,0,354,2023-07-17,4.7,Python Basics | Intermediate
INV-13710,Tabuk,Recorded Subscription,312,156,156,2024-02-19,4.1,Flutter Development | Beginner
INV-13711,Dammam,Recorded Subscription,458,0,458,29-11-2023,4.3,Python Basics | Intermediate
INV-13712,Khobar,Recorded Subscription,243,48,195,24-02-2023,3.9,Python Basics | Beginner
INV-13713,Riyadh,Recorded Subscription,491,98,393,"2023, March 15",4.4,Python Basics | Intermediate
INV-13714,Jeddah,Live Bootcamp,1968,0,1968,06-07-2023,4.7,Data Analysis | Beginner
INV-13715,Riyadh,Live Bootcamp,1536,0,1536,2023-12-18,4.7,React & Next.js | Beginner
INV-13716,Medina,Recorded Subscription,447,89,358,2023-03-24,4.4,Python Basics | Intermediate
INV-13717,Jeddah,Recorded Subscription,601,0,601,"2023, March 15",4.1,Data Analysis | Advanced
INV-13718,Khobar,Recorded Subscription,235,117,118,2023-05-26,4.4,UI/UX Design | Beginner
INV-13719,Dammam,Recorded Subscription,208,0,208,"2023, March 15",4.5,Laravel & PHP | Beginner
INV-13720,Jeddah,Recorded Subscription,248,0,248,2023-06-26,4.5,Laravel & PHP | Beginner
INV-13721,Mecca,Recorded Subscription,222,44,178,2023-02-19,4.0,Laravel & PHP | Beginner
INV-13722,Jeddah,Recorded Subscription,489,97,392,29-07-2023,4.4,Laravel & PHP | Intermediate
INV-13723,Tabuk,Recorded Subscription,428,85,343,"2023, March 15",4.4,Flutter Development | Intermediate
INV-13724,Jeddah,Live Bootcamp,1609,0,1609,"2023, March 15",4.6,Flutter Development | Beginner
INV-13725,Khobar,Live Bootcamp,1889,0,1889,15-02-2024,4.8,Laravel & PHP | Beginner
INV-13726,Jeddah,Live Bootcamp,2106,0,2106,2023-09-05,5.0,React & Next.js | Intermediate
INV-13727,Jeddah,Recorded Subscription,471,0,471,2024-02-29,4.4,UI/UX Design | Intermediate
INV-13728,Riyadh,Live Bootcamp,2904,0,2904,2023-07-17,4.9,Flutter Development | Advanced
INV-13729,Riyadh,Recorded Subscription,309,0,309,"2023, March 15",4.0,Python Basics | Beginner
INV-13730,Medina,Recorded Subscription,285,142,143,"2023, March 15",4.5,React & Next.js | Beginner
INV-13731,Mecca,Recorded Subscription,530,0,530,"2023, March 15",3.8,Python Basics | Advanced
INV-13732,Jeddah,Recorded Subscription,314,62,252,07-10-2023,4.7,Data Analysis | Beginner
INV-13733,Dammam,Live Bootcamp,2305,0,2305,"2023, March 15",4.8,UI/UX Design | Intermediate
INV-13734,Medina,Recorded Subscription,349,0,349,19-03-2024,4.4,Flutter Development | Beginner
INV-13735,Riyadh,Live Bootcamp,2417,241,2176,"2023, March 15",4.6,React & Next.js | Intermediate
INV-13736,Riyadh,Recorded Subscription,210,42,168,27-09-2023,4.4,Laravel & PHP | Beginner
INV-13737,Jeddah,Live Bootcamp,1528,0,1528,"2023, March 15",4.7,UI/UX Design | Beginner
INV-13738,Tabuk,Recorded Subscription,344,0,344,"2023, March 15",4.6,UI/UX Design | Beginner
INV-13739,Tabuk,Recorded Subscription,314,157,157,02-03-2024,3.9,Python Basics | Beginner
INV-13740,Jeddah,Recorded Subscription,272,54,218,25-03-2023,4.3,React & Next.js | Beginner
INV-13741,Dammam,Live Bootcamp,1645,0,1645,"2023, March 15",4.6,UI/UX Design | Beginner
INV-13742,Mecca,Recorded Subscription,393,196,197,01-01-2023,3.9,Python Basics | Intermediate
INV-13743,Dammam,Recorded Subscription,334,66,268,14-03-2023,4.2,Data Analysis | Beginner
INV-13744,Khobar,Recorded Subscription,392,0,392,"2023, March 15",4.2,React & Next.js | Intermediate
INV-13745,Riyadh,Recorded Subscription,250,50,200,07-05-2023,4.5,UI/UX Design | Beginner
INV-13746,Jeddah,Recorded Subscription,310,0,310,27-07-2023,4.5,Data Analysis | Beginner
INV-13747,Riyadh,Recorded Subscription,495,247,248,"2023, March 15",4.3,Flutter Development | Intermediate
INV-13748,Khobar,Recorded Subscription,326,65,261,2023-07-20,3.8,Laravel & PHP | Beginner
INV-13749,Riyadh,Recorded Subscription,463,92,371,"2023, March 15",4.7,Python Basics | Intermediate
INV-13750,Khobar,Recorded Subscription,291,0,291,10-10-2023,4.5,Python Basics | Beginner
INV-13751,Mecca,Recorded Subscription,449,0,449,2023-09-24,4.2,React & Next.js | Intermediate
INV-13752,Dammam,Recorded Subscription,427,85,342,2023-08-02,4.6,Laravel & PHP | Intermediate
INV-13753,Riyadh,Live Bootcamp,1514,0,1514,"2023, March 15",4.6,Data Analysis | Beginner
INV-13754,Riyadh,Live Bootcamp,2597,0,2597,15-08-2023,4.9,UI/UX Design | Advanced
INV-13755,Mecca,Recorded Subscription,640,320,320,14-03-2024,4.0,Flutter Development | Advanced
INV-13756,Riyadh,Recorded Subscription,457,91,366,"2023, March 15",4.6,Flutter Development | Intermediate
INV-13757,Tabuk,Live Bootcamp,2356,0,2356,"2023, March 15",4.9,Data Analysis | Intermediate
INV-13758,Jeddah,Recorded Subscription,444,222,222,30-12-2023,4.0,React & Next.js | Intermediate
INV-13759,Riyadh,Recorded Subscription,240,48,192,10-02-2024,4.7,Laravel & PHP | Beginner
INV-13760,Tabuk,Recorded Subscription,630,0,630,11-11-2023,4.4,Python Basics | Advanced
INV-13761,Tabuk,Recorded Subscription,396,198,198,"2023, March 15",4.2,Python Basics | Intermediate
INV-13762,Jeddah,Live Bootcamp,1731,0,1731,2024-01-15,4.8,Python Basics | Beginner
INV-13763,Dammam,Recorded Subscription,250,125,125,2023-08-23,4.6,Data Analysis | Beginner
INV-13764,Dammam,Recorded Subscription,283,141,142,2023-11-10,4.3,Flutter Development | Beginner
INV-13765,Medina,Recorded Subscription,419,83,336,2023-01-16,4.2,Laravel & PHP | Intermediate
INV-13766,Dammam,Live Bootcamp,2422,0,2422,07-08-2023,4.7,Data Analysis | Intermediate
INV-13767,Khobar,Recorded Subscription,465,232,233,08-08-2023,4.1,UI/UX Design | Intermediate
INV-13768,Riyadh,Live Bootcamp,2167,0,2167,"2023, March 15",4.9,Laravel & PHP | Intermediate
INV-13769,Medina,Recorded Subscription,269,134,135,02-11-2023,4.2,React & Next.js | Beginner
INV-13770,Mecca,Recorded Subscription,402,201,201,"2023, March 15",4.1,Flutter Development | Intermediate
INV-13771,Medina,Live Bootcamp,2013,0,2013,18-06-2023,4.7,Data Analysis | Intermediate
INV-13772,Jeddah,Recorded Subscription,507,0,507,2023-11-17,4.3,UI/UX Design | Advanced
INV-13773,Tabuk,Recorded Subscription,371,185,186,24-02-2024,3.9,UI/UX Design | Intermediate
INV-13774,Riyadh,Recorded Subscription,633,0,633,2023-06-03,4.1,UI/UX Design | Advanced
INV-13775,Riyadh,Live Bootcamp,1781,0,1781,21-05-2023,4.5,UI/UX Design | Beginner
INV-13776,Riyadh,Recorded Subscription,451,90,361,2023-09-03,4.8,Laravel & PHP | Intermediate
INV-13777,Dammam,Live Bootcamp,2191,0,2191,"2023, March 15",4.5,Data Analysis | Intermediate
INV-13778,Jeddah,Live Bootcamp,1573,0,1573,2023-03-05,5.0,UI/UX Design | Beginner
INV-13779,Khobar,Recorded Subscription,306,153,153,24-02-2024,4.0,Flutter Development | Beginner
INV-13780,Mecca,Recorded Subscription,484,0,484,2024-03-14,3.8,React & Next.js | Intermediate
INV-13781,Jeddah,Recorded Subscription,493,246,247,"2023, March 15",4.2,UI/UX Design | Intermediate
INV-13782,Riyadh,Live Bootcamp,2229,0,2229,2023-01-23,5.0,React & Next.js | Intermediate
INV-13783,Dammam,Recorded Subscription,441,88,353,19-11-2023,4.8,React & Next.js | Intermediate
INV-13784,Riyadh,Recorded Subscription,221,44,177,2023-02-27,4.5,React & Next.js | Beginner
INV-13785,Dammam,Recorded Subscription,236,47,189,07-01-2023,4.0,UI/UX Design | Beginner
INV-13786,Dammam,Live Bootcamp,2212,0,2212,2024-02-03,4.9,UI/UX Design | Intermediate
INV-13787,Jeddah,Live Bootcamp,1752,0,1752,"2023, March 15",4.7,Python Basics | Beginner
INV-13788,Dammam,Recorded Subscription,220,0,220,21-02-2023,4.4,Laravel & PHP | Beginner
INV-13789,Dammam,Recorded Subscription,325,65,260,14-05-2023,4.7,Flutter Development | Beginner
INV-13790,Tabuk,Recorded Subscription,568,113,455,"2023, March 15",4.4,Flutter Development | Advanced
INV-13791,Riyadh,Recorded Subscription,437,218,219,12-02-2024,4.0,UI/UX Design | Intermediate
INV-13792,Mecca,Recorded Subscription,602,120,482,2023-04-16,4.6,Laravel & PHP | Advanced
INV-13793,Riyadh,Live Bootcamp,2144,0,2144,2024-02-02,4.7,Python Basics | Intermediate
INV-13794,Riyadh,Recorded Subscription,341,68,273,"2023, March 15",4.5,UI/UX Design | Beginner
INV-13795,Jeddah,Recorded Subscription,627,0,627,"2023, March 15",4.7,Data Analysis | Advanced
INV-13796,Mecca,Live Bootcamp,2322,0,2322,31-05-2023,4.9,UI/UX Design | Intermediate
INV-13797,Tabuk,Recorded Subscription,271,135,136,"2023, March 15",4.4,Data Analysis | Beginner
INV-13798,Medina,Recorded Subscription,321,64,257,2023-06-01,4.6,Python Basics | Beginner
INV-13799,Jeddah,Recorded Subscription,533,106,427,"2023, March 15",4.4,Python Basics | Advanced
INV-13800,Jeddah,Live Bootcamp,1977,0,1977,2024-02-13,4.5,React & Next.js | Beginner
INV-13801,Jeddah,Live Bootcamp,1686,0,1686,"2023, March 15",4.6,Flutter Development | Beginner
INV-13802,Riyadh,Recorded Subscription,252,126,126,20-02-2024,4.2,Flutter Development | Beginner
INV-13803,Riyadh,Recorded Subscription,274,0,274,01-02-2023,4.5,UI/UX Design | Beginner
INV-13804,Jeddah,Recorded Subscription,615,123,492,2023-05-03,4.3,React & Next.js | Advanced
INV-13805,Dammam,Recorded Subscription,205,102,103,"2023, March 15",4.2,Data Analysis | Beginner
INV-13806,Mecca,Recorded Subscription,432,0,432,2023-09-27,3.8,Data Analysis | Intermediate
INV-13807,Khobar,Recorded Subscription,471,94,377,"2023, March 15",4.0,Python Basics | Intermediate
INV-13808,Mecca,Recorded Subscription,235,47,188,29-04-2023,3.9,UI/UX Design | Beginner
INV-13809,Jeddah,Live Bootcamp,2615,0,2615,23-12-2023,4.9,Flutter Development | Advanced
INV-13810,Medina,Recorded Subscription,383,0,383,"2023, March 15",4.7,Python Basics | Intermediate
INV-13811,Dammam,Recorded Subscription,439,87,352,04-08-2023,,Python Basics | Intermediate
